date,time_et_or_event,equity
session_open,float,300000.0
2026-01-02,07:54:00,299241.48
2026-01-02,11:13:00,299504.47
2026-01-02,11:31:00,300106.55
2026-01-05,11:15:00,299886.64
2026-01-05,11:37:00,300517.38
2026-01-05,11:56:00,299092.0
2026-01-06,09:25:00,299576.88
2026-01-06,11:37:00,299451.72
2026-01-06,11:52:00,299451.72
2026-01-06,11:58:00,299630.6
2026-01-06,15:54:00,297017.88
2026-01-06,19:33:00,297088.93
2026-01-07,09:24:00,297283.23
2026-01-07,13:15:00,296698.74
2026-01-07,14:01:00,295959.33
2026-01-07,15:41:00,296071.82
2026-01-08,09:24:00,296607.37
2026-01-08,09:25:00,297336.59
2026-01-08,11:37:00,297990.16
2026-01-08,18:06:00,300170.84
2026-01-08,19:55:00,299980.57
2026-01-09,06:53:00,300078.96
2026-01-09,07:50:00,304962.48
2026-01-09,10:53:00,305076.25
2026-01-09,12:49:00,305215.58
2026-01-09,13:55:00,305346.95
2026-01-09,14:12:00,305478.32
2026-01-09,14:18:00,304699.65
2026-01-09,15:47:00,304573.94
2026-01-09,15:54:00,304711.97
2026-01-09,17:47:00,304587.81
2026-01-09,19:21:00,304904.01
2026-01-09,19:51:00,304197.79
2026-01-09,19:53:00,304466.0
2026-01-12,09:02:00,304732.37
2026-01-12,09:20:00,305751.85
2026-01-12,09:28:00,307476.61
2026-01-12,09:32:00,306482.39
2026-01-12,11:48:00,307005.59
2026-01-12,12:52:00,307534.64
2026-01-12,13:31:00,307849.61
2026-01-12,15:42:00,308376.76
2026-01-12,18:33:00,309111.39
2026-01-12,19:06:00,309547.23
2026-01-12,19:10:00,309242.18
2026-01-13,09:24:00,308773.61
2026-01-13,10:10:00,309891.49
2026-01-13,10:19:00,307967.93
2026-01-13,15:08:00,308567.06
2026-01-13,16:19:00,306240.3
2026-01-14,05:49:00,306115.3
2026-01-14,07:53:00,306927.52
2026-01-14,10:14:00,306146.85
2026-01-14,11:12:00,306808.0
2026-01-14,12:13:00,306533.33
2026-01-14,16:49:00,306861.45
2026-01-14,17:13:00,307059.36
2026-01-14,17:28:00,307743.01
2026-01-14,19:42:00,308445.04
2026-01-15,09:32:00,307093.1
2026-01-15,10:32:00,307631.85
2026-01-15,10:32:00,308234.1
2026-01-15,11:42:00,308414.32
2026-01-15,11:56:00,306558.74
2026-01-15,11:58:00,306558.74
2026-01-15,16:44:00,307652.7
2026-01-15,16:54:00,308631.25
2026-01-15,19:22:00,308838.8
2026-01-15,19:57:00,308973.57
2026-01-16,06:07:00,309543.18
2026-01-16,06:17:00,319911.6
2026-01-16,08:00:00,323696.6
2026-01-16,08:49:00,324143.03
2026-01-16,08:50:00,324018.03
2026-01-16,08:53:00,323552.13
2026-01-16,09:02:00,323198.93
2026-01-16,09:16:00,323366.36
2026-01-16,09:44:00,324731.43
2026-01-16,10:57:00,324515.22
2026-01-16,17:43:00,325143.85
2026-01-16,19:41:00,324574.97
2026-01-16,19:49:00,324450.35
2026-01-16,19:58:00,324228.63
2026-01-20,05:49:00,324723.06
2026-01-20,07:41:00,324332.7
2026-01-20,09:00:00,323511.8
2026-01-20,13:57:00,323792.13
2026-01-20,18:43:00,321894.37
2026-01-20,19:28:00,322775.1
2026-01-20,19:40:00,322293.01
2026-01-21,08:13:00,356926.24
2026-01-21,09:20:00,356988.89
2026-01-21,09:36:00,354646.75
2026-01-21,11:00:00,355296.02
2026-01-21,11:04:00,355707.67
2026-01-21,11:57:00,355707.67
2026-01-21,11:58:00,353523.49
2026-01-21,14:28:00,353692.07
2026-01-21,14:52:00,354291.83
2026-01-21,16:10:00,354786.87
2026-01-21,16:22:00,355019.62
2026-01-21,17:34:00,355813.31
2026-01-21,17:43:00,355607.49
2026-01-21,18:49:00,356671.02
2026-01-21,19:58:00,356372.3
2026-01-22,11:17:00,357694.55
2026-01-22,11:30:00,358901.42
2026-01-22,16:48:00,359247.34
2026-01-22,19:25:00,358919.79
2026-01-22,19:44:00,359317.5
2026-01-23,09:51:00,360582.49
2026-01-23,10:36:00,361257.72
2026-01-23,11:51:00,360722.11
2026-01-23,17:45:00,360828.52
2026-01-26,06:14:00,361630.24
2026-01-26,06:57:00,361828.16
2026-01-26,09:02:00,362832.95
2026-01-26,18:17:00,363224.35
2026-01-26,19:50:00,362776.14
2026-01-27,08:21:00,361447.67
2026-01-27,08:32:00,378340.91
2026-01-27,11:10:00,379348.13
2026-01-27,15:12:00,378036.25
2026-01-27,17:10:00,379489.11
2026-01-27,18:01:00,379196.18
2026-01-28,05:33:00,379080.32
2026-01-28,06:04:00,378737.33
2026-01-28,07:48:00,381782.3
2026-01-28,08:02:00,394170.4
2026-01-28,12:52:00,392858.52
2026-01-28,13:40:00,393752.97
2026-01-28,16:38:00,392972.0
2026-01-28,16:48:00,393571.0
2026-01-28,18:36:00,391792.94
2026-01-28,19:34:00,391435.47
2026-01-29,11:06:00,391310.18
2026-01-29,11:26:00,391635.0
2026-01-30,06:33:00,393077.28
2026-01-30,06:58:00,392722.46
2026-01-30,07:16:00,391670.22
2026-01-30,17:11:00,393127.19
2026-01-30,17:56:00,392823.24
2026-01-30,19:35:00,391511.74
2026-02-02,13:43:00,391286.42
2026-02-02,13:54:00,391762.21
2026-02-02,14:27:00,391361.66
2026-02-02,14:38:00,391880.18
2026-02-02,14:53:00,392258.6
2026-02-02,14:57:00,393044.28
2026-02-02,15:11:00,395532.21
2026-02-02,17:24:00,395865.97
2026-02-02,18:10:00,395548.67
2026-02-02,18:28:00,393553.67
2026-02-02,19:17:00,394158.6
2026-02-02,19:28:00,393654.81
2026-02-02,19:58:00,393147.15
2026-02-03,11:56:00,391568.25
2026-02-03,12:31:00,391838.25
2026-02-03,15:50:00,392379.62
2026-02-03,19:45:00,391873.92
2026-02-03,19:55:00,392094.66
2026-02-04,05:50:00,391970.4
2026-02-04,09:06:00,391740.59
2026-02-04,09:31:00,391309.62
2026-02-04,12:14:00,391106.49
2026-02-05,10:46:00,389300.74
2026-02-05,17:00:00,390055.33
2026-02-05,17:06:00,389930.21
2026-02-05,17:52:00,390591.85
2026-02-05,18:27:00,390708.63
2026-02-06,10:26:00,387264.98
2026-02-06,18:01:00,388137.35
2026-02-09,09:08:00,388687.24
2026-02-09,09:12:00,389099.49
2026-02-09,09:17:00,388209.26
2026-02-09,09:51:00,388455.06
2026-02-09,11:58:00,388183.5
2026-02-10,06:03:00,389473.62
2026-02-10,09:00:00,389595.76
2026-02-10,09:14:00,390126.11
2026-02-10,11:24:00,389875.17
2026-02-10,12:08:00,390068.59
2026-02-10,12:57:00,389943.92
2026-02-10,13:04:00,389988.15
2026-02-10,15:36:00,390186.26
2026-02-10,19:26:00,389699.57
2026-02-11,09:17:00,389260.04
2026-02-11,11:14:00,390756.53
2026-02-12,07:33:00,391287.03
2026-02-12,09:24:00,390992.83
2026-02-12,09:32:00,390867.1
2026-02-12,10:54:00,392425.73
2026-02-12,11:57:00,394519.26
2026-02-13,09:52:00,393668.39
2026-02-13,10:08:00,394091.89
2026-02-13,10:58:00,394091.89
2026-02-13,11:09:00,394508.41
2026-02-13,11:43:00,391628.87
2026-02-13,11:54:00,392159.97
2026-02-13,11:55:00,391842.77
2026-02-17,19:28:00,391269.42
2026-02-18,10:31:00,391685.19
2026-02-18,19:04:00,392063.64
2026-02-20,11:30:00,391464.52
2026-02-23,08:24:00,409362.03
2026-02-23,10:52:00,409021.19
2026-02-23,10:58:00,407897.04
2026-02-23,11:06:00,407343.4
2026-02-23,11:34:00,406592.37
2026-02-24,10:38:00,407223.8
2026-02-24,11:02:00,407654.83
2026-02-24,11:26:00,408028.89
2026-02-24,11:58:00,408639.57
2026-02-25,10:57:00,409021.61
2026-02-25,11:44:00,408841.89
2026-02-25,11:48:00,409050.98
2026-02-26,11:40:00,408856.05
2026-02-26,11:51:00,408968.72
2026-02-27,09:15:00,408766.23
2026-02-27,09:32:00,408941.33
2026-02-27,11:06:00,408777.32
2026-02-27,11:11:00,408050.83
2026-02-27,11:40:00,407084.58
2026-03-04,08:39:00,407441.71
2026-03-04,09:21:00,406832.51
2026-03-04,10:32:00,404369.62
2026-03-05,09:31:00,407499.81
2026-03-05,18:43:00,407374.81
2026-03-05,19:58:00,406161.26
2026-03-09,10:41:00,408091.09
2026-03-09,15:29:00,407920.32
2026-03-09,16:41:00,408606.63
2026-03-09,17:16:00,409001.48
2026-03-09,19:32:00,408491.89
2026-03-10,09:40:00,409690.67
2026-03-11,10:24:00,408128.2
2026-03-12,11:00:00,407210.03
2026-03-12,13:01:00,407519.53
2026-03-12,13:57:00,406660.76
2026-03-12,14:16:00,407116.5
2026-03-12,16:59:00,408089.81
2026-03-12,17:19:00,408622.51
2026-03-12,18:44:00,409267.15
2026-03-18,09:46:00,414194.29
2026-03-18,10:29:00,413958.22
2026-03-18,10:30:00,414397.67
2026-03-18,11:58:00,414290.35
2026-03-18,17:53:00,414894.76
2026-03-18,18:17:00,415705.53
2026-03-18,18:57:00,415783.15
2026-03-19,11:08:00,416294.6
2026-03-19,19:23:00,416428.19
2026-03-20,11:00:00,417422.38
2026-03-23,09:03:00,417811.75
2026-03-23,19:27:00,416483.28
2026-03-24,09:15:00,419151.31
2026-03-24,11:37:00,419145.36
2026-03-26,04:54:00,420385.84
2026-03-26,05:10:00,420260.59
2026-03-26,07:31:00,420708.76
2026-03-26,08:00:00,421001.9
2026-03-26,09:31:00,425426.79
2026-03-26,09:35:00,423702.44
2026-03-26,09:41:00,424552.44
2026-03-26,09:53:00,425491.19
2026-03-26,11:04:00,427676.3
2026-03-26,11:25:00,427773.73
2026-03-26,11:40:00,428556.81
2026-03-26,11:47:00,428774.12
2026-03-26,11:52:00,429704.53
2026-03-26,12:30:00,430085.33
2026-03-26,12:31:00,429403.6
2026-03-26,13:55:00,430328.12
2026-03-26,14:05:00,430729.43
2026-03-26,14:25:00,431541.48
2026-03-26,14:35:00,432764.12
2026-03-26,15:16:00,432638.86
2026-03-26,15:26:00,433250.43
2026-03-26,15:47:00,434004.51
2026-03-26,16:37:00,434588.54
2026-03-26,17:10:00,433455.59
2026-03-26,17:12:00,433761.86
2026-03-26,19:15:00,433965.76
2026-03-26,19:39:00,434456.27
2026-03-26,19:39:00,433321.59
2026-03-26,19:49:00,434130.61
2026-03-26,19:49:00,434379.91
2026-03-26,19:57:00,434379.91
2026-03-26,19:57:00,434379.91
2026-03-27,17:47:00,434917.91
2026-03-27,19:51:00,434346.31
2026-03-30,04:54:00,433384.75
2026-03-30,06:24:00,434814.5
2026-03-31,14:41:00,434214.5
2026-03-31,16:50:00,433005.81
2026-03-31,17:25:00,431789.6
2026-03-31,17:30:00,431664.61
2026-03-31,18:27:00,431539.61
2026-03-31,18:40:00,431202.75
2026-03-31,18:55:00,430146.7
2026-03-31,19:00:00,429544.81
2026-03-31,19:21:00,429913.33
2026-04-01,05:45:00,430786.69
2026-04-01,09:13:00,431202.41
2026-04-01,09:21:00,428344.68
2026-04-01,10:57:00,426758.34
2026-04-01,17:29:00,427126.86
2026-04-01,19:04:00,426731.2
2026-04-01,19:32:00,426407.02
2026-04-01,19:40:00,424896.44
2026-04-01,19:58:00,424123.71
2026-04-02,06:41:00,423868.47
2026-04-02,07:02:00,423467.16
2026-04-02,07:08:00,418967.49
2026-04-02,08:59:00,419341.49
2026-04-02,12:08:00,418471.36
2026-04-02,12:23:00,419254.0
2026-04-02,12:28:00,419561.67
2026-04-02,12:44:00,419290.29
2026-04-02,14:11:00,418606.48
2026-04-02,15:04:00,418013.76
2026-04-02,15:13:00,417338.72
2026-04-02,15:33:00,417593.52
2026-04-02,17:27:00,417796.31
2026-04-02,18:26:00,417356.32
2026-04-02,19:16:00,417637.64
2026-04-02,19:28:00,417973.62
2026-04-02,19:55:00,417135.16
2026-04-02,19:59:00,416553.8
2026-04-06,09:13:00,418362.76
2026-04-06,11:01:00,418785.54
2026-04-06,13:46:00,418967.53
2026-04-06,14:06:00,418479.26
2026-04-06,14:29:00,418712.91
2026-04-06,14:51:00,418962.91
2026-04-06,15:01:00,418529.5
2026-04-06,16:21:00,416984.8
2026-04-06,16:50:00,416328.85
2026-04-06,17:03:00,415378.44
2026-04-06,17:33:00,415253.98
2026-04-06,17:43:00,414306.3
2026-04-06,18:29:00,414929.56
2026-04-06,19:28:00,414714.79
2026-04-06,19:58:00,414714.79
2026-04-06,19:59:00,414714.79
2026-04-07,10:39:00,415894.04
2026-04-07,11:38:00,416420.86
2026-04-07,16:44:00,416934.67
2026-04-07,16:48:00,417371.15
2026-04-07,17:23:00,418688.36
2026-04-07,17:36:00,417903.97
2026-04-07,17:43:00,418125.54
2026-04-07,17:47:00,418787.57
2026-04-07,18:04:00,418346.93
2026-04-07,19:01:00,418221.55
2026-04-07,19:26:00,418405.17
2026-04-07,19:55:00,420310.69
2026-04-07,19:59:00,420357.4
2026-04-08,06:34:00,420922.85
2026-04-08,07:11:00,423741.31
2026-04-08,08:27:00,423305.15
2026-04-08,08:28:00,422880.46
2026-04-08,08:35:00,419906.22
2026-04-08,09:33:00,420961.21
2026-04-08,10:23:00,420739.18
2026-04-08,10:44:00,420513.12
2026-04-08,10:56:00,420813.97
2026-04-08,11:31:00,420390.32
2026-04-08,12:10:00,421210.85
2026-04-08,13:36:00,421505.14
2026-04-08,16:42:00,420066.23
2026-04-08,17:22:00,419761.73
2026-04-08,17:53:00,420651.89
2026-04-08,18:02:00,420861.5
2026-04-08,18:31:00,420736.5
2026-04-08,19:05:00,421409.56
2026-04-08,19:30:00,421758.71
2026-04-08,19:51:00,421758.71
2026-04-09,07:45:00,421385.3
2026-04-09,07:49:00,421131.45
2026-04-09,09:19:00,423181.05
2026-04-09,09:35:00,422099.61
2026-04-09,12:49:00,421785.22
2026-04-09,13:28:00,421283.36
2026-04-09,16:06:00,419941.98
2026-04-09,17:05:00,419817.24
2026-04-09,17:16:00,419692.24
2026-04-09,17:17:00,419271.31
2026-04-09,17:25:00,419987.87
2026-04-09,17:32:00,420663.26
2026-04-09,17:41:00,420055.2
2026-04-09,18:56:00,420323.41
2026-04-09,19:37:00,420198.18
2026-04-09,19:46:00,421491.24
2026-04-09,19:56:00,421268.8
2026-04-10,10:24:00,421439.4
2026-04-10,16:35:00,420499.52
2026-04-10,16:56:00,421157.9
2026-04-10,17:19:00,420640.88
2026-04-10,17:29:00,420841.14
2026-04-10,18:19:00,421635.41
2026-04-10,19:58:00,421074.31
2026-04-13,05:31:00,422292.59
2026-04-13,05:57:00,422772.1
2026-04-13,07:33:00,422526.32
2026-04-13,07:57:00,421714.42
2026-04-13,08:09:00,421103.74
2026-04-13,08:32:00,421937.15
2026-04-13,08:57:00,421385.85
2026-04-13,09:58:00,419510.92
2026-04-13,10:48:00,419161.83
2026-04-13,11:00:00,419566.92
2026-04-13,11:09:00,418492.52
2026-04-13,11:38:00,417679.17
2026-04-13,11:56:00,417554.17
2026-04-13,12:15:00,417743.45
2026-04-13,12:23:00,417942.42
2026-04-13,12:38:00,417201.7
2026-04-13,12:52:00,417077.38
2026-04-13,15:57:00,419020.7
2026-04-14,06:56:00,418894.03
2026-04-14,07:48:00,420925.67
2026-04-14,08:38:00,420924.43
2026-04-14,09:13:00,420563.1
2026-04-14,12:00:00,419424.02
2026-04-14,13:56:00,420162.49
2026-04-14,16:00:00,419706.5
2026-04-14,17:54:00,420570.69
2026-04-14,19:09:00,420878.57
2026-04-14,19:26:00,420599.25
2026-04-15,06:36:00,420390.26
2026-04-15,08:02:00,431111.57
2026-04-15,09:23:00,431579.32
2026-04-15,10:47:00,431297.82
2026-04-15,11:04:00,431865.61
2026-04-15,12:18:00,432452.55
2026-04-15,14:48:00,432249.06
2026-04-15,15:40:00,431511.82
2026-04-15,17:28:00,431846.17
2026-04-15,17:47:00,431257.09
2026-04-15,18:56:00,431463.42
2026-04-15,19:24:00,430287.37
2026-04-15,19:46:00,431037.36
2026-04-15,19:59:00,430371.55
2026-04-16,05:29:00,430246.55
2026-04-16,06:08:00,431448.68
2026-04-16,06:39:00,432345.88
2026-04-16,09:22:00,433121.05
2026-04-16,09:43:00,434298.07
2026-04-16,16:45:00,433782.32
2026-04-16,16:46:00,434128.04
2026-04-16,18:02:00,433838.11
2026-04-16,18:27:00,433712.92
2026-04-16,18:40:00,433887.81
2026-04-16,19:29:00,434395.38
2026-04-16,19:37:00,433987.87
2026-04-16,19:54:00,434535.47
2026-04-16,19:59:00,434166.31
2026-04-17,07:24:00,434021.73
2026-04-17,13:56:00,433752.95
2026-04-17,14:02:00,433342.04
2026-04-17,14:21:00,432877.17
2026-04-17,15:49:00,431640.83
2026-04-17,17:23:00,431837.62
2026-04-17,18:18:00,432118.43
2026-04-20,08:40:00,432087.98
2026-04-21,05:02:00,432159.61
2026-04-21,09:23:00,431430.71
2026-04-21,09:30:00,432793.6
2026-04-21,09:44:00,431566.5
2026-04-21,11:18:00,432335.53
2026-04-21,11:23:00,432077.06
2026-04-21,11:30:00,431910.8
2026-04-21,11:43:00,431337.79
2026-04-21,11:43:00,432090.11
2026-04-21,11:51:00,431964.52
2026-04-21,11:53:00,430999.19
2026-04-21,12:02:00,430755.7
2026-04-21,12:21:00,430510.51
2026-04-21,12:36:00,430928.77
2026-04-21,12:44:00,430774.06
2026-04-21,12:50:00,430404.83
2026-04-21,13:01:00,431968.36
2026-04-21,13:17:00,432321.63
2026-04-21,13:32:00,432033.26
2026-04-21,13:46:00,432201.98
2026-04-21,14:05:00,432466.68
2026-04-21,14:55:00,432338.78
2026-04-21,15:21:00,432772.33
2026-04-21,16:20:00,432884.07
2026-04-21,16:22:00,432530.87
2026-04-21,16:39:00,432686.32
2026-04-21,17:11:00,432972.02
2026-04-21,17:52:00,433988.12
2026-04-21,18:23:00,433616.54
2026-04-21,18:34:00,432875.83
2026-04-21,19:15:00,432663.18
2026-04-21,19:42:00,432973.33
2026-04-21,19:53:00,432301.8
2026-04-22,07:00:00,431956.68
2026-04-22,08:11:00,431395.55
2026-04-22,09:05:00,431750.59
2026-04-22,09:22:00,431390.41
2026-04-22,09:25:00,431046.12
2026-04-22,09:46:00,427866.58
2026-04-22,11:08:00,428238.32
2026-04-22,11:10:00,428112.45
2026-04-22,11:23:00,428399.16
2026-04-22,12:39:00,428695.81
2026-04-22,16:40:00,429247.26
2026-04-23,13:50:00,429640.13
2026-04-23,19:58:00,428927.38
2026-04-24,04:56:00,429806.75
2026-04-24,07:02:00,431149.4
2026-04-24,07:11:00,430477.24
2026-04-24,08:56:00,429864.82
2026-04-24,09:30:00,431209.46
2026-04-24,10:24:00,431461.71
2026-04-24,13:04:00,430964.22
2026-04-24,14:51:00,430260.62
2026-04-24,15:28:00,431427.93
2026-04-24,15:48:00,430788.98
2026-04-24,16:19:00,431433.84
2026-04-27,06:17:00,431760.78
2026-04-27,07:48:00,431998.18
2026-04-27,09:08:00,432181.23
2026-04-27,12:38:00,432508.73
2026-04-27,14:35:00,431672.72
2026-04-27,14:45:00,431609.6
2026-04-28,04:56:00,432306.6
2026-04-28,05:13:00,432838.63
2026-04-28,05:21:00,432906.33
2026-04-28,05:40:00,433042.0
2026-04-28,05:46:00,434233.34
2026-04-28,06:21:00,433563.59
2026-04-28,06:38:00,434700.12
2026-04-28,07:17:00,434224.16
2026-04-28,07:45:00,433879.89
2026-04-28,08:14:00,433547.76
2026-04-28,08:20:00,433286.13
2026-04-28,08:50:00,432461.09
2026-04-28,09:04:00,432679.12
2026-04-28,09:25:00,433211.52
2026-04-28,09:25:00,433446.59
2026-04-28,11:57:00,433286.91
2026-04-28,12:31:00,433546.56
2026-04-28,12:34:00,433666.77
2026-04-28,13:22:00,433644.14
2026-04-28,14:38:00,433834.86
2026-04-28,15:38:00,433951.78
2026-04-28,15:57:00,433535.13
2026-04-28,15:59:00,433064.84
2026-04-28,18:00:00,434840.54
2026-04-28,18:25:00,434399.08
2026-04-28,18:31:00,434142.15
2026-04-28,18:32:00,433806.6
2026-04-28,18:51:00,433681.03
2026-04-28,19:39:00,433561.97
2026-04-29,04:54:00,432850.34
2026-04-29,05:28:00,433203.41
2026-04-29,05:37:00,434501.25
2026-04-29,06:07:00,434946.26
2026-04-29,07:00:00,438612.96
2026-04-29,07:16:00,439476.38
2026-04-29,07:28:00,441704.4
2026-04-29,08:15:00,442321.0
2026-04-29,08:26:00,443254.03
2026-04-29,09:16:00,444001.71
2026-04-29,11:08:00,442929.49
2026-04-29,11:52:00,442597.9
2026-04-29,12:44:00,443709.83
2026-04-29,13:06:00,444037.63
2026-04-29,13:10:00,444777.96
2026-04-29,13:16:00,445097.77
2026-04-29,13:27:00,445573.66
2026-04-29,13:46:00,445878.05
2026-04-29,14:12:00,445985.97
2026-04-29,14:34:00,446154.86
2026-04-29,14:43:00,445766.6
2026-04-29,14:52:00,441836.08
2026-04-29,15:26:00,442164.45
2026-04-29,15:29:00,441836.56
2026-04-29,16:03:00,443174.68
2026-04-29,16:48:00,443392.76
2026-04-29,16:53:00,443747.83
2026-04-29,18:06:00,444553.95
2026-04-29,18:49:00,445007.89
2026-04-29,18:52:00,445289.24
2026-04-29,19:25:00,445456.91
2026-04-29,19:39:00,445795.75
2026-04-29,19:51:00,446450.5
2026-04-29,19:58:00,445672.9
2026-04-30,04:00:00,445040.62
2026-04-30,05:07:00,446117.26
2026-04-30,06:01:00,446245.43
2026-04-30,06:27:00,450839.86
2026-04-30,08:30:00,450472.34
2026-04-30,08:57:00,449983.67
2026-04-30,12:51:00,450592.71
2026-04-30,14:25:00,451094.31
2026-04-30,16:25:00,452172.44
2026-04-30,17:37:00,451234.21
2026-04-30,17:50:00,451335.51
2026-04-30,17:51:00,451523.84
2026-04-30,18:54:00,451284.36
2026-04-30,19:02:00,451016.99
2026-04-30,19:40:00,452396.77
2026-05-01,04:54:00,450850.66
2026-05-01,05:45:00,450484.55
2026-05-01,05:45:00,450797.27
2026-05-01,05:47:00,451823.82
2026-05-01,08:56:00,451202.57
2026-05-01,09:04:00,451432.17
2026-05-01,09:22:00,451432.17
2026-05-01,09:36:00,451073.02
2026-05-01,11:52:00,450644.69
2026-05-01,12:31:00,450900.25
2026-05-01,13:23:00,450219.11
2026-05-01,13:25:00,450465.25
2026-05-01,14:41:00,450186.63
2026-05-01,15:05:00,449814.09
2026-05-01,15:22:00,450220.34
2026-05-01,15:36:00,449478.9
2026-05-01,15:37:00,449880.73
2026-05-01,16:22:00,446396.74
2026-05-01,16:39:00,446840.81
2026-05-01,16:43:00,447159.39
2026-05-01,16:54:00,446666.76
2026-05-01,17:37:00,446114.32
2026-05-01,18:03:00,446382.53
2026-05-01,18:29:00,445474.15
2026-05-01,19:02:00,445091.75
2026-05-01,19:22:00,444199.48
2026-05-01,19:46:00,443420.81
2026-05-04,05:21:00,443020.91
2026-05-04,06:56:00,443490.75
2026-05-04,07:13:00,443204.35
2026-05-04,07:23:00,443715.81
2026-05-04,08:34:00,443590.82
2026-05-04,09:05:00,442546.55
2026-05-04,09:32:00,444205.52
2026-05-04,11:11:00,444937.27
2026-05-04,12:17:00,445273.25
2026-05-04,12:26:00,445739.21
2026-05-04,12:41:00,444676.58
2026-05-04,13:16:00,443771.89
2026-05-04,14:14:00,444104.68
2026-05-04,14:17:00,444104.68
